recipe_id,recipe_name,category,cuisine,dietary_restrictions,difficulty,prep_time_mins,cook_time_mins,total_time_mins,servings,calories,protein_g,carbs_g,fat_g,rating,num_reviews,ingredients,equipment_needed,author,date_added
RCP04596,Savory Sandwich,Beverage,Greek,None,Medium,22,40,62,,672,30.5,74.5,96.9,3.1,2878,fish; onions; bell peppers; tomatoes; milk; pepper; salt; paprika,"stovetop, blender, air fryer",chef john,01/05/2025
RCP04597,Sweet Soup,Beverage,Japanese,None,Hard,112,59,171,4,324,56.7,81.5,46.8,1.3,1347,"TURKEY, MUSHROOMS, GARLIC, CUMIN, CINNAMON","grill, mixer",Emily Chen,09/08/2025
RCP04598,Sweet Fried,Appetizer,Greek,Vegetarian,Medium,20,150,170,2,524,23.6,98.9,10.5,3.7,1788,"lamb, lettuce, broccoli","stovetop, pressure cooker",,01/02/2026
RCP04599,Herb Roast,Dessert,Mexican,Keto,Expert,112,211,323,9,1110,8,149.7,51,-1.2,2932,"eggs, mushrooms, zucchini, carrots, potatoes, oats, paprika, basil",food processor,mary smith,04/09/2024
RCP04600,Sweet Noodles,Snack,Mediterranean,None,Hard,84,178,262,10,647,14.2,68.3,-6.3,4.8,-46,"carrots, tomatoes, quinoa, milk, cumin, basil, cinnamon",microwave|mixer,Sarah Wilson,15/06/2025
RCP04601,Creamy Noodles,Beverage,French,None,Medium,28,64,92,6,1086,29.2,97.2,0.5,2.8,1771,"potatoes, broccoli, yogurt, basil, thyme, salt, pepper","mixer, food processor",Bob Johnson,18/07/2024
RCP04602,Creamy Casserole,Lunch,Thai,None,Easy,119,92,211,12,559,-9.1,12.6,87.7,2.5,3381,"lettuce, yogurt, paprika, thyme","pressure cooker, food processor, oven, blender",mary smith,22/05/2023
RCP04603,Crispy Noodles,Appetizer,Mexican,None,Medium,104,219,323,4,532,48.5,79.3,43.9,2.2,220,"spinach, salt, oregano","stovetop, mixer, grill",Mary Smith,28/03/2024
RCP04604,Crispy Steamed,Beverage,Korean,None,Expert,76,166,242,5,1192,58.6,87.4,27.8,1.6,674,"shrimp, garlic, zucchini, spinach, onions, oats, cheese, oregano, cumin","slow cooker, mixer, microwave, food processor",emily chen,
RCP04605,Tangy Noodles,Appetizer,Vietnamese,None,Medium,101,15,116,2,419,6.3,14.7,73.8,3.8,2895,"bell peppers, mushrooms, pasta, yogurt, salt, paprika, basil, cinnamon","pressure cooker, oven, air fryer, food processor",Bob Johnson,23/08/2024
RCP04606,Savory Pasta,Dessert,Korean,Paleo,Medium,55,133,188,3,624,73.4,118.5,94.3,2.6,2981,"tofu, potatoes, rice, basil, paprika, cumin",microwave|food processor,Mary Smith,22/09/2024
RCP04607,Savory Noodles,Lunch,Chinese,None,Medium,72,71,143,3,509,6.7,86,27.8,1.6,1444,"turkey, carrots, mushrooms, butter, oregano, thyme, cinnamon, cumin","stovetop, blender, mixer, grill",Emily Chen,26/01/2024
RCP04608,Tangy Soup,Salad,Thai,None,Medium,14,184,198,11,815,32,93.5,4.3,3.4,3945,"eggs, broccoli, mushrooms, potatoes, oats, cheese, cumin, thyme","mixer, slow cooker",Chef John,31/08/2023
RCP04609,Sweet Casserole,Breakfast,Spanish,Keto,Easy,29,127,156,11,-170,24.3,54.9,59,3.2,4197,"tofu, bell peppers, cauliflower, carrots, quinoa, milk, basil, salt, oregano",microwave,Emily Chen,30/08/2025
RCP04610,Sweet Pizza,Beverage,Japanese,None,Easy,112,156,268,5,921,41.3,126,17.8,3.9,2037,"FISH, CARROTS, PEPPER",food processor,chef john,2025.11.26
RCP04611,Creamy Curry,Appetizer,Vietnamese,None,Easy,45,217,262,3,1111,59.7,123.6,,1.6,4827,"carrots, thyme, basil","blender, food processor",Emily Chen,12/02/2024
RCP04612,Sweet Pasta,Appetizer,Italian,None,Easy,60,139,199,2,358,32.3,,83.4,3.9,1293,"garlic, zucchini, tomatoes, flour, cumin, pepper","mixer, slow cooker, pressure cooker, oven",chef john,23/04/2025
RCP04613,Tangy Soup,Snack,Mexican,Gluten-Free,Easy,77,212,289,2,1077,,1.6,100,4.1,3635,"lamb, zucchini, spinach, potatoes, paprika, cinnamon, salt","stovetop, oven, air fryer",emily chen,29/02/2024
RCP04614,Creamy Noodles,Salad,Vietnamese,None,Medium,45,193,238,7,633,64.1,,85.6,1.1,200,carrots; spinach; mushrooms; potatoes; noodles; cheese; pepper; basil; thyme,"oven, air fryer",Chef John,23/09/2023
RCP04615,Tangy Roast,Appetizer,Japanese,None,Expert,98,152,250,6,,4.9,61.3,51.1,4.2,,"potatoes, garlic, broccoli, quinoa, milk, paprika, cumin, salt, basil",oven|microwave|grill,Chef John,08/03/2023
RCP04616,Herb Noodles,Breakfast,Japanese,None,Easy,117,182,299,7,11694,11.7,78.7,48,4.5,2960,"beef, mushrooms, carrots, oregano, cumin",,emily chen,30/10/2024
RCP04617,Herb Pie,Dinner,Mexican,None,Expert,,,,10,588,25.5,109.7,,3.1,1643,"bell peppers, broccoli, carrots, cauliflower, rice, yogurt, salt, cumin, basil",air fryer|mixer|slow cooker|pressure cooker,chef john,19/06/2025
RCP04618,Sweet Baked,Appetizer,Japanese,Gluten-Free,Expert,117,56,173,7,1087,34.5,130.8,71.7,1.2,4165,"garlic, lettuce, noodles, butter, thyme","oven, air fryer, pressure cooker, mixer",Sarah Wilson,15/07/2024
RCP04619,Creamy Curry,Dessert,Korean,None,Easy,115,227,342,12,127,67.5,,73,1.4,1574,"EGGS, SPINACH, BROCCOLI, POTATOES, CINNAMON, PAPRIKA, CUMIN","slow cooker, oven, blender",emily chen,02/02/2023
RCP04620,Savory Casserole,Breakfast,French,None,Medium,115,172,287,5,385,73.4,,27.3,4.3,4125,"pork, lettuce, milk, cumin, pepper, oregano, paprika","blender, slow cooker",emily chen,03/06/2023
RCP04621,Tacos,Lunch,Japanese,None,Medium,117,180,297,1,1104,22.1,117.3,51.7,2,675,"beef, bell peppers, mushrooms, broccoli, spinach, flour, milk, pepper, basil",pressure cooker|air fryer,Emily Chen,01/06/2023
RCP04622,Tangy Salad,Salad,Thai,Vegan,Medium,68,71,139,6,355,45.8,61.6,23.8,1.8,2045,"tomatoes, zucchini, cauliflower, broccoli, oregano, thyme, basil, pepper",slow cooker|food processor|pressure cooker,Emily Chen,24/09/2025
RCP04623,Sweet Sandwich,Dessert,American,None,Medium,67,68,135,3,977,29.3,11.2,2,2.4,3361,"fish, carrots, cauliflower","food processor, air fryer, oven, slow cooker",Bob Johnson,25/02/2023
RCP04624,Crispy Cookies,Lunch,French,None,Easy,25,35,60,12,844,78.2,79.3,42.8,3.3,658,"pork, carrots, bread, milk, salt, cinnamon, pepper","microwave, blender, mixer, slow cooker",Bob Johnson,08/01/2024
RCP04625,Creamy Grilled,Breakfast,Spanish,None,Expert,83,58,141,10,592,37.5,77.7,63.5,3,3735,"broccoli, spinach, garlic, cheese, paprika, cinnamon, thyme",slow cooker,Emily Chen,12/07/2023
RCP04626,Tangy Smoothie,Breakfast,Mexican,None,Medium,42,141,183,10,132,19.8,99.9,89.9,4.6,4356,"broccoli, potatoes, noodles, paprika","slow cooker, stovetop, oven",Chef John,24/01/2025
RCP04627,Savory Pie,Breakfast,Mediterranean,None,Expert,69,235,304,3,874,76,39.8,19.6,2.7,2654,"pork, spinach, salt, cinnamon, paprika","grill, air fryer",mary smith,12/08/2023
RCP04628,Savory Cookies,Breakfast,Mexican,None,Expert,71,25,96,12,560,78.2,,3.9,,1627,"zucchini, spinach, cheese, basil, thyme, cinnamon, salt","slow cooker, pressure cooker",CHEF JOHN,11/09/2023
RCP04629,Creamy Fried,Lunch,Chinese,None,Expert,108,206,314,4,8976,6.7,44,70.6,3.9,4325,"lamb, mushrooms, basil, cinnamon","microwave, oven",emily chen,16/01/2026
RCP04630,Tangy Noodles,Snack,American,Paleo,Expert,36,22,58,,238,36.3,23.7,21.1,3.6,3968,pork; tomatoes; pasta; thyme; salt; pepper; basil,,Chef John,22/03/2025
RCP04631,Tangy Steamed,Snack,Mexican,Keto,Expert,113,109,222,9,211,49.6,52.5,12.8,4.4,3177,"lamb, spinach, cauliflower, tomatoes, onions, butter, oregano, cumin, basil","pressure cooker, stovetop, blender, food processor",David Lee,28/01/2024
RCP04632,Bread,Appetizer,Spanish,None,Medium,99,106,205,5,892,,28.4,35.3,3.9,1144,"tofu, broccoli, butter, paprika, salt","mixer, oven",Chef John,03/09/2023
RCP04633,Sweet Pasta,Breakfast,Indian,Vegetarian,Expert,27,69,96,7,168,8.7,99.3,90.1,3.6,2482,"tofu, broccoli, zucchini, cauliflower, rice, salt, basil, thyme","grill, air fryer, mixer, oven",CHEF JOHN,08/07/2023
RCP04634,Sweet Cookies,Snack,Korean,Gluten-Free,Hard,,,,9,1049,34.9,59.8,,2,464,"carrots, cauliflower, bell peppers, mushrooms, quinoa, thyme, paprika","mixer, stovetop, oven",CHEF JOHN,13/07/2023
RCP04635,Creamy Soup,Dessert,Thai,None,Easy,6,37,43,4,776,28.5,5.7,31.2,4.2,4685,onions; tomatoes; bell peppers; broccoli; salt; pepper; paprika,grill,Mary Smith,02/03/2024
RCP04636,Herb Pasta,Breakfast,Greek,Keto,Easy,71,54,125,12,10668,37.5,8.5,54.9,1.9,1204,beef; mushrooms; broccoli; zucchini; rice; salt,"pressure cooker, blender",CHEF JOHN,04/05/2023
RCP04637,Crispy Roast,Beverage,Chinese,None,Hard,66,23,89,10,206,34.4,8.2,48.1,4.4,2841,"turkey, garlic, bread, cinnamon","oven, mixer, stovetop, slow cooker",emily chen,15/03/2023
RCP04638,Herb Sandwich,Appetizer,Thai,None,Easy,60,213,273,4,1184,,119.5,90.8,3.1,2628,"zucchini, potatoes, spinach, quinoa, pepper, thyme","pressure cooker, grill, slow cooker, mixer",David Lee,01/04/2025
RCP04639,Savory Cookies,Lunch,Mediterranean,None,Medium,76,41,117,8,411,,147.4,32.7,2.5,2894,"spinach, garlic, oregano, cumin",air fryer,mary smith,10/01/2025
RCP04640,Cookies,Appetizer,American,Vegan,Medium,47,91,138,12,680,37.8,64.3,,2.7,2199,"potatoes, bell peppers, zucchini",blender,,15/06/2023
RCP04641,Grilled,Salad,Greek,None,Easy,11,230,241,6,489,68.5,21.2,71.1,3.2,,"lamb, carrots, spinach, mushrooms, broccoli, pasta, salt, basil","oven, air fryer, mixer",Sarah Wilson,14/09/2024
RCP04642,Sweet Soup,Appetizer,Japanese,None,Easy,87,108,195,5,960,3.3,88.7,22.4,1.8,46,turkey; carrots; spinach; garlic; tomatoes; basil; oregano; cumin; pepper,"grill, blender, air fryer, oven",mary smith,23/10/2023
RCP04643,Savory Fried,Beverage,French,None,Easy,98,137,235,7,269,5.1,78.5,70.3,4,2315,"chicken, lettuce, butter, salt, paprika","air fryer, microwave",Chef John,16/12/2025
RCP04644,Crispy Smoothie,Dinner,Japanese,None,Medium,35,224,259,3,,11.3,79.6,65,1.4,4295,"shrimp, broccoli, cinnamon, salt","stovetop, blender",Bob Johnson,23/02/2023
RCP04645,Savory Baked,Appetizer,Greek,None,Hard,57,156,213,4,190,58.2,133.2,73.5,4.1,531,,pressure cooker|grill|air fryer,Bob Johnson,06/04/2023
RCP04646,Savory Grilled,Snack,Spanish,None,Easy,19,81,100,12,626,16.3,129.3,33.8,3.2,3253,"chicken, carrots, tomatoes, oregano, cinnamon, paprika","mixer, blender, slow cooker",mary smith,05/01/2025
RCP04647,Creamy Tacos,Snack,French,None,Hard,93,63,156,2,849,19,100.3,18.9,8.7,1514,"spinach, lettuce, broccoli, butter, salt, oregano, paprika",mixer,Sarah Wilson,18/04/2025
RCP04648,Crispy Casserole,Lunch,Mexican,Dairy-Free,Expert,120,217,337,1,312,49.5,17.1,99.5,3.9,3935,"FISH, SPINACH, BROCCOLI, PASTA, BUTTER, CUMIN, CINNAMON",blender,David Lee,15/01/2024
RCP04649,Savory Steamed,Dinner,Chinese,Paleo,Hard,15,175,190,4,307,17.7,81.1,32.5,1,-11,"chicken, potatoes, zucchini, mushrooms, noodles, oregano, salt, thyme",grill|mixer|pressure cooker|air fryer,mary smith,12/03/2025
RCP04650,Herb Smoothie,Snack,Indian,Dairy-Free,Hard,5,59,64,3,7643,,137.4,,2.3,741,"lamb, tomatoes, spinach, zucchini, mushrooms, pepper, thyme, basil, salt","pressure cooker, oven, slow cooker, grill",emily chen,22/06/2024
RCP04651,Creamy Cake,Dinner,Spanish,None,Medium,116,75,191,1,,59,120.2,82.5,1.8,534,"mushrooms, garlic, oregano, cumin, paprika","blender, air fryer, mixer, pressure cooker",chef john,22/04/2024
RCP04652,Savory Bread,Salad,Chinese,None,Hard,55,129,184,5,105,78.4,51.1,30.6,4.8,2071,"shrimp, carrots, onions, yogurt, cumin, basil, thyme","mixer, slow cooker, oven",CHEF JOHN,
RCP04653,Noodles,Dinner,Chinese,None,Easy,60,54,114,7,313,76.1,89.6,28.5,1.4,3550,"chicken, garlic, broccoli, tomatoes, quinoa, cinnamon, basil",food processor,CHEF JOHN,10/05/2025
RCP04654,Tangy Grilled,Dinner,Mediterranean,None,Easy,58,238,296,4,809,21.4,110.7,74.2,3.3,2904,"BEEF, SPINACH, TOMATOES, GARLIC, MUSHROOMS, OATS, BASIL, CUMIN","grill, pressure cooker, food processor",Chef John,
RCP04655,Creamy Smoothie,Lunch,Mexican,None,Medium,44,107,151,1,964,44.3,142.8,55.5,4.1,4220,"mushrooms, carrots, garlic, potatoes, quinoa, cheese, basil, oregano, salt",stovetop,Bob Johnson,10/10/2024
RCP04656,Tangy Smoothie,Snack,Mediterranean,None,Hard,32,136,168,11,935,57.3,11,27.2,4.5,905,"mushrooms, zucchini, broccoli, onions, cinnamon, salt, basil, oregano","microwave, air fryer, food processor",chef john,17/08/2025
RCP04657,Tangy Fried,Beverage,Vietnamese,None,Medium,91,142,233,7,369,13.1,73.2,91.2,4.7,,"pork, carrots, spinach, quinoa, yogurt, paprika, basil, pepper, cumin","microwave, oven",Bob Johnson,20/01/2026
RCP04658,Spicy Rice Bowl,Salad,Greek,None,Hard,86,140,226,10,884,68.9,61,56.5,2.5,2687,"beef, mushrooms, bread, thyme, basil, oregano, cinnamon","stovetop, air fryer, food processor, blender",CHEF JOHN,17/12/2024
RCP04659,Fried,Snack,Vietnamese,None,Hard,111,54,165,7,1114,3.1,32.9,40.8,1.5,2504,"fish, mushrooms, zucchini, cauliflower, lettuce","slow cooker, food processor, mixer",CHEF JOHN,16/02/2025
RCP04660,Herb Grilled,Dinner,Korean,Paleo,Hard,100,156,256,2,1054,,42.7,67.6,3.6,,"cauliflower, mushrooms, potatoes, cinnamon, pepper, thyme",,Bob Johnson,01/11/2024
RCP04661,Herb Steamed,Dinner,American,Paleo,Expert,30,198,228,3,797,37.9,106.8,40.5,3.5,997,lamb; garlic; broccoli,"oven, pressure cooker, slow cooker",David Lee,07/09/2023
RCP04662,Tangy Fried,Breakfast,Spanish,Dairy-Free,Expert,97,232,329,1,520,11.9,123.5,33.1,2.6,2645,"tofu, zucchini, pasta, thyme, salt, oregano","blender, slow cooker, grill, food processor",Mary Smith,16/06/2024
RCP04663,Savory Bread,Dinner,Japanese,None,Easy,103,165,268,10,,33.5,81.8,34.1,4.6,1034,"shrimp, onions, carrots, lettuce, bell peppers, salt",pressure cooker|blender|oven|air fryer,emily chen,23/09/2024
RCP04664,Savory Cake,Snack,Chinese,None,Easy,68,127,195,,634,21.2,69.7,1.7,1.2,3593,"EGGS, LETTUCE, RICE, SALT, PEPPER, OREGANO","oven, slow cooker, mixer, air fryer",emily chen,04/08/2024
RCP04665,Herb Salad,Breakfast,Japanese,Dairy-Free,Hard,11,26,37,4,1096,,18.7,36.3,4.3,651,"turkey, carrots, pepper, basil","air fryer, microwave, mixer",Sarah Wilson,05/12/2023
RCP04666,Crispy Roast,Snack,American,Paleo,Easy,97,150,247,8,964,32.4,56.4,73.9,4.8,1000,"SHRIMP, CAULIFLOWER, MUSHROOMS, SPINACH, ONIONS, OATS","mixer, food processor",emily chen,14/04/2023
RCP04667,Crispy Stir-fry,Dinner,Italian,None,Easy,87,56,143,10,1051,51.9,125.9,8,4.2,4546,"onions, carrots, spinach",grill|mixer|oven,,30/09/2023
RCP04668,Tangy Steamed,Dessert,Italian,None,Expert,82,84,166,8,737,50.1,64.4,5.3,3.5,273,"pork, lettuce, yogurt, oregano, basil","stovetop, mixer",mary smith,21/01/2025
RCP04669,Crispy Pizza,Breakfast,Mediterranean,None,Easy,38,122,160,2,327,58.1,136.6,54.1,4.8,1348,"turkey, cauliflower, lettuce, mushrooms, carrots, pepper, oregano","oven, mixer, blender",mary smith,24/12/2024
RCP04670,Spicy Noodles,Lunch,Chinese,Vegan,Expert,32,32,64,0,206,54.8,143.3,21.2,4,,"chicken, broccoli, onions, lettuce, mushrooms, cinnamon, pepper","blender, stovetop, oven, microwave",emily chen,23/07/2023
RCP04671,Tangy Baked,Appetizer,Thai,None,Expert,114,137,251,1,877,30.7,90.8,55.6,,1370,"lamb, bell peppers, spinach, lettuce, tomatoes, noodles","air fryer, oven",CHEF JOHN,14/04/2024
RCP04672,Herb Casserole,Appetizer,Indian,Keto,Easy,70,14,84,8,964,68.3,55.3,37.2,1.2,614,"potatoes, cauliflower, flour, pepper, oregano","food processor, blender, stovetop, air fryer",chef john,25/12/2023
RCP04673,Spicy Tacos,Beverage,American,None,Expert,,,,10,912,73.7,-7.4,25.8,1.2,3516,"carrots, spinach, flour, cinnamon, salt, paprika",air fryer,emily chen,30/01/2024
RCP04674,Crispy Cookies,Appetizer,Chinese,None,Easy,68,157,225,2,842,66.4,50.2,69.3,4.8,2477,"turkey, lettuce, thyme, oregano, salt, paprika","slow cooker, oven",Emily Chen,06/04/2023
RCP04675,Sweet Pasta,Lunch,Mexican,None,Hard,78,177,255,5,963,7,10,14.4,3.8,1076,"potatoes, milk, salt, paprika, oregano, cinnamon","pressure cooker, stovetop, air fryer, food processor",CHEF JOHN,14/12/2023
RCP04676,Sweet Stir-fry,Salad,Korean,Keto,Expert,80,239,319,5,8855,47.4,119.9,23.7,3.3,4245,"eggs, spinach, cauliflower, cheese, oregano, pepper","pressure cooker, slow cooker, microwave",Emily Chen,20/05/2024
RCP04677,Savory Sandwich,Appetizer,Spanish,None,Medium,113,71,184,11,87,22.1,121.2,68.9,3.1,2147,turkey; broccoli; lettuce; carrots,"stovetop, slow cooker, blender",David Lee,11/01/2025
RCP04678,Cake,Appetizer,Vietnamese,None,Hard,10,214,224,11,1185,6.6,112.2,95.4,3.6,2860,"shrimp, cauliflower, potatoes, noodles, oregano, cumin","mixer, grill",,25/02/2023
RCP04679,Sweet Roast,Appetizer,Korean,None,Hard,39,135,174,2,128,9.5,142.3,0.6,4.3,4431,"turkey, broccoli, zucchini, oats, pepper",air fryer,Sarah Wilson,30/05/2025
RCP04680,Sweet Fried,Dessert,Korean,Low-Carb,Hard,26,52,78,12,,37.1,109,61.7,4.9,1872,"turkey, cauliflower, onions, tomatoes, quinoa, cinnamon",blender,David Lee,12/04/2025
RCP04681,Spicy Pizza,Lunch,Mexican,None,Hard,57,145,202,7,296,51.5,66.6,23.4,2.9,2102,"pork, potatoes, spinach, garlic, noodles, paprika","air fryer, grill, stovetop, slow cooker",Sarah Wilson,07/01/2024
RCP04682,Casserole,Dinner,Greek,None,Easy,-9,-26,-35,8,472,29,136.9,55.8,3.1,1016,"fish, bell peppers, quinoa, milk, cumin, pepper","oven, pressure cooker, blender, grill",CHEF JOHN,07/10/2023
RCP04683,Tangy Pie,Breakfast,Mexican,None,Expert,,,,5,580,74.2,119.5,47.2,2.8,,"beef, bell peppers, potatoes, milk, basil, oregano, paprika, salt","blender, grill, stovetop, oven",Bob Johnson,24/12/2024
RCP04684,Sweet Rice Bowl,Salad,Italian,None,Easy,37,83,120,3,865,34.3,,46.6,1.4,4890,fish; carrots; zucchini; mushrooms; cauliflower; quinoa; basil; salt; paprika; pepper,,Mary Smith,29/06/2024
RCP04685,Stir-fry,Breakfast,Japanese,None,Medium,39,82,121,,10329,37.9,82.1,43.1,2.3,729,"turkey, carrots, noodles, salt, thyme","air fryer, mixer, oven, microwave",mary smith,11/12/2024
RCP04686,Herb Pasta,Beverage,Chinese,Paleo,Easy,97,190,287,6,789,46.1,55.9,98.5,1.6,1064,,"slow cooker, pressure cooker, stovetop, air fryer",mary smith,16/10/2025
RCP04687,Tangy Steamed,Dinner,Greek,None,Easy,67,218,285,4,767,74.4,110.6,64.2,1.8,1240,"shrimp, cauliflower, lettuce, zucchini, noodles, paprika, cumin, thyme, oregano","microwave, pressure cooker, grill",David Lee,06/04/2023
RCP04688,Crispy Cake,Beverage,Thai,None,Expert,88,207,295,12,399,,31.8,35.9,3.2,681,"chicken, bell peppers, carrots, potatoes, pasta, butter, thyme, oregano, paprika",microwave,Chef John,
RCP04689,Spicy Baked,Lunch,Greek,None,Expert,,,,1,526,,86,5.9,4.3,2848,"lamb, garlic, rice, pepper, thyme","microwave, blender",Chef John,14/11/2025
RCP04690,Savory Cookies,Salad,Mediterranean,None,Hard,99,80,179,8,900,15.5,60,2.5,,4346,"FISH, LETTUCE, BROCCOLI, ONIONS, POTATOES, CINNAMON, CUMIN, SALT, PEPPER",oven|mixer|air fryer|food processor,Emily Chen,17/02/2024
RCP04691,Herb Smoothie,Dinner,Thai,None,Medium,57,95,152,1,200,21.8,143.5,56.7,6.8,4881,"zucchini, lettuce, garlic, flour","stovetop, microwave, air fryer",chef john,20/08/2024
RCP04692,Sweet Baked,Breakfast,Italian,None,Expert,117,210,327,3,559,51.4,47.9,97,4.8,1736,"zucchini, spinach, cauliflower, paprika, basil, pepper, cinnamon",pressure cooker|microwave|mixer,CHEF JOHN,15/05/2023
RCP04693,Sweet Casserole,Breakfast,French,None,Hard,20,196,216,7,814,79.2,54.6,42.2,4.1,3818,"lettuce, tomatoes, rice, salt, cumin, paprika","oven, food processor",David Lee,05-28-24
RCP04694,Tangy Cookies,Breakfast,Korean,None,Easy,49,186,235,12,83,2.1,43.1,58.8,3.3,2459,"bell peppers, pepper, paprika, thyme, cinnamon",,chef john,16/07/2024
RCP04695,Sweet Pasta,Dinner,Japanese,None,Hard,114,14,128,4,451,42.4,55.7,54.5,3.5,227,"eggs, mushrooms, noodles, yogurt, cumin, basil, pepper, thyme","oven, air fryer, mixer",Emily Chen,03/07/2025
RCP04696,Sweet Bread,Salad,French,Vegan,Expert,71,159,230,8,353,24.6,132.7,90.1,2.9,2075,"broccoli, cheese, pepper, thyme, paprika, cumin",stovetop,Mary Smith,04/07/2023
RCP04697,Sweet Grilled,Appetizer,French,Vegan,Easy,12,204,216,2,847,10.7,-15.2,97.5,2,795,"turkey, spinach, garlic, potatoes, cream, cumin, pepper",grill,Emily Chen,21/12/2025
RCP04698,Crispy Cookies,Breakfast,Japanese,Dairy-Free,Medium,105,156,261,7,218,,112.4,99.2,3,634,"fish, broccoli, pasta, cumin, paprika, cinnamon, salt","food processor, grill, oven, air fryer",David Lee,2025.08.13
RCP04699,Creamy Grilled,Breakfast,French,None,Expert,79,40,119,9,-182,12.9,66.1,85.8,2.5,3445,"eggs, onions, garlic, cheese, basil, thyme, cumin, salt",air fryer|mixer|microwave|stovetop,emily chen,
RCP04700,Savory Soup,Salad,Chinese,Dairy-Free,Easy,71,132,203,5,,-5.3,59.8,95.7,,4983,"potatoes, tomatoes, spinach, broccoli",air fryer,chef john,15/02/2024
RCP04701,Tacos,Dinner,Japanese,None,Expert,92,206,298,12,-143,78.1,104.3,22.8,4.8,4418,"SPINACH, CAULIFLOWER, CREAM, CINNAMON, PAPRIKA","grill, microwave, air fryer",Chef John,26/08/2023
RCP04702,Spicy Pizza,Breakfast,American,None,Medium,78,206,284,5,255,24.2,67.3,45.6,0,4159,"lamb, carrots, lettuce, bell peppers, noodles, milk, cumin, oregano","blender, food processor, microwave, air fryer",mary smith,07/04/2025
RCP04703,Spicy Pie,Dinner,Japanese,None,Medium,21,106,127,3,1130,9.4,18,21.1,4.3,3330,"pork, mushrooms, bread, paprika, pepper","air fryer, food processor",Bob Johnson,05/09/2025
RCP04704,Tangy Soup,Snack,Chinese,None,Expert,15,34,49,4,396,55.8,,79.2,2.3,2571,"eggs, zucchini, potatoes, mushrooms, cauliflower, paprika, oregano, cumin",slow cooker,Sarah Wilson,25/05/2025
RCP04705,Spicy Curry,Salad,Greek,None,Expert,33,87,120,11,241,62.6,60,92.3,3.1,1724,"lettuce, carrots, flour, cumin, paprika, cinnamon, salt","microwave, mixer, oven, slow cooker",Sarah Wilson,21/08/2025
RCP04706,Spicy Pizza,Dinner,French,None,Hard,,,,12,301,73,44.9,30.9,5,-37,"onions, bell peppers, mushrooms, potatoes, quinoa, cheese, salt, paprika","slow cooker, food processor, microwave",David Lee,22/07/2025
RCP04707,Smoothie,Appetizer,French,None,Medium,,,,8,939,7.1,6,,4,975,"eggs, potatoes, bell peppers, zucchini, butter, salt, cinnamon, basil","air fryer, slow cooker",Sarah Wilson,23/11/2023
